opportunity_id,vertical,op_part
571196,constructional_plastering,0.4597
571196,custom,0.5403
571221,constructional_plastering,1
571270,painting,0.0912
571270,carpet,0.9088
571278,vinyl,1
571292,lacquering,1
571422,wallpapering,0.118
571422,custom,0.2259
571422,painting,0.656
571471,scaffolding,0.2636
571471,exterior_painting,0.7364
571485,scaffolding,0.1896
571485,exterior_painting,0.8104
571620,carpet,0.9999
571716,scaffolding,0.0994
571716,custom,0.1415
571716,paint_outside_items,0.2373
571716,lacquering,0.5219
571750,custom,0.1427
571750,dry_walling,0.8573
571811,painting,0.0757
571811,constructional_plastering,0.9243
571988,lacquering,0.1731
571988,painting,0.8269
572012,custom,0
572012,dry_walling,0.1574
572012,parquet,0.2671
572012,painting,0.2785
572012,lacquering,0.2971
572159,painting,1
572193,pvc,0.3007
572193,custom,0.6993
572328,exterior_plastering,1
572391,painting,0.057
572391,lacquering,0.439
572391,paint_outside_items,0.504
572480,lacquering,1
572481,painting,1
572559,pvc,1
572590,painting,1
572611,painting,0.3203
572611,wallpapering,0.6797
572612,exterior_plastering,1
572641,lacquering,1
572700,painting,1
572746,scaffolding,0.4467
572746,exterior_painting,0.5533
572771,painting,1
572948,constructional_plastering,0.0986
572948,painting,0.9014
572958,lacquering,0.9999
572960,lacquering,0.1636
572960,painting,0.8364
573171,painting,1
573259,parquet,1
573260,painting,1
573303,painting,0.432
573303,pvc,0.568
573498,lacquering,1
573608,vinyl,1
573637,scaffolding,0.0762
573637,custom,0.0794
573637,paint_outside_items,0.1732
573637,lacquering,0.6711
573655,scaffolding,0.101
573655,lacquering,0.4083
573655,paint_outside_items,0.4908
573674,painting,1
573709,lacquering,0.1152
573709,painting,0.1866
573709,custom,0.6982
573746,custom,0.0732
573746,painting,0.3202
573746,constructional_plastering,0.6065
574111,parquet,1
574153,custom,0.2742
574153,painting,0.7258
574159,painting,1
574181,painting,0.2788
574181,dry_walling,0.7212
574201,painting,1.0001
574417,painting,1
574475,constructional_plastering,1
574701,painting,0.0639
574701,wallpapering,0.3306
574701,dry_walling,0.6055
574705,painting,1
574732,scaffolding,0.2323
574732,exterior_painting,0.7677
574924,parquet,0.3303
574924,painting,0.331
574924,constructional_plastering,0.3386
575141,painting,1
575156,custom,0.0962
575156,laminate,0.9038
575384,exterior_plastering,0.4484
575384,plastering,0.5516
575403,laminate,1
575504,dry_walling,0.3711
575504,painting,0.6289
575638,wall_tiling,0.008
575638,painting,0.262
575638,vinyl,0.73
575765,floor_tiling,1
575827,painting,1
575837,custom,0.1078
575837,lacquering,0.8922
575898,dry_walling,1
575904,custom,0.0482
575904,painting,0.9518
575938,painting,1
576009,parquet,1
576016,scaffolding,0.3553
576016,exterior_painting,0.6446
576072,wallpapering,1
576145,scaffolding,0.1933
576145,exterior_painting,0.8067
576173,wallpapering,1
576191,painting,1
576196,painting,1
576234,painting,1
576241,painting,1
576798,scaffolding,0
576798,paint_outside_items,-2.08166817117217e-17
576798,custom,0.0621
576798,lacquering,0.2927
576798,painting,0.6451
576826,carpet,1
576828,custom,0.2059
576828,scaffolding,0.2095
576828,paint_outside_items,0.2193
576828,lacquering,0.3653
577288,custom,0.0558
577288,painting,0.1275
577288,wall_tiling,0.1469
577288,vinyl,0.261
577288,wallpapering,0.4087
577482,vinyl,1
577501,painting,1
577515,painting,1
577664,custom,0.1619
577664,painting,0.838
577727,custom,0.0314
577727,carpet,0.9685
577821,carpet,1
578109,painting,1
578203,painting,1
578224,custom,1
578272,custom,0.1695
578272,painting,0.8305
578330,parquet,1
578354,scaffolding,0
578354,custom,6.93889390390723e-18
578354,lacquering,1
578371,painting,0.3089
578371,lacquering,0.6911
578389,custom,0.0283
578389,vinyl,0.9717
578476,pvc,0.4319
578476,painting,0.5681
578477,painting,1
578485,lacquering,0.0616
578485,wallpapering,0.4581
578485,painting,0.4803
578491,custom,0.0205
578491,scaffolding,0.2009
578491,lacquering,0.7786
578544,scaffolding,0.0521
578544,custom,0.0706
578544,paint_outside_items,0.154
578544,painting,0.1855
578544,lacquering,0.5379
578552,scaffolding,0.1564
578552,lacquering,0.8437
578663,scaffolding,0.1287
578663,exterior_painting,0.1452
578663,custom,0.2152
578663,lacquering,0.5109
578721,painting,1
578723,painting,0.1975
578723,carpet,0.8025
578786,painting,0.4716
578786,wallpapering,0.5284
578828,vinyl,1
578877,painting,1
579004,painting,1
579033,custom,0.1944
579033,laminate,0.8056
579130,parquet,1
579179,painting,1
579248,painting,0.4474
579248,constructional_plastering,0.5526
579276,constructional_plastering,1
579496,parquet,1
579515,painting,0.4874
579515,parquet,0.5126
579593,pvc,1
579602,painting,1
579604,parquet,1
579636,painting,1
579710,painting,1
579772,painting,0.2649
579772,laminate,0.7351
579789,lacquering,1
579801,painting,1
579890,painting,0.0866
579890,scaffolding,0.3292
579890,paint_outside_items,0.5842
579899,painting,0.2634
579899,wallpapering,0.7366
579911,painting,1
579921,plastering,1
579965,lacquering,0
579965,painting,1
579974,wallpapering,0.0972
579974,painting,0.1952
579974,dry_walling,0.7077
580016,scaffolding,0.3849
580016,paint_outside_items,0.6151
580057,exterior_plastering,1
580093,painting,0.4848
580093,wallpapering,0.5152
580110,painting,1
580129,wallpapering,0.384
580129,painting,0.616
580278,scaffolding,0.2241
580278,exterior_painting,0.7759
580316,laminate,1
580453,scaffolding,0.1288
580453,custom,0.8712
580725,painting,1
580772,parquet,1
580780,wallpapering,0.0242
580780,custom,0.0364
580780,parquet,0.4001
580780,painting,0.5393
580806,dry_walling,1
580812,wallpapering,0.3804
580812,vinyl,0.6196
580816,wallpapering,1
580871,painting,0.1339
580871,constructional_plastering,0.8661
580877,constructional_plastering,1
580939,exterior_plastering,0.4159
580939,constructional_plastering,0.5841
580998,painting,1
581056,constructional_plastering,1
581131,wallpapering,0.2754
581131,painting,0.7246
581245,painting,0.1712
581245,wallpapering,0.8288
581266,custom,0.0297
581266,scaffolding,0.161
581266,exterior_painting,0.8093
581272,scaffolding,0.257
581272,exterior_painting,0.743
581293,dry_walling,0.4628
581293,constructional_plastering,0.5372
581312,parquet,0.4185
581312,laminate,0.5815
581337,scaffolding,0.0784
581337,painting,0.9216
581406,painting,0.9999
581437,constructional_plastering,1
581611,painting,0.0889
581611,wallpapering,0.9111
581713,paint_outside_items,0.1664
581713,custom,0.2651
581713,lacquering,0.5685
581963,laminate,1
582006,painting,1
582042,paint_outside_items,0.1893
582042,lacquering,0.3704
582042,custom,0.4404
582081,scaffolding,0.1178
582081,paint_outside_items,0.1859
582081,lacquering,0.6963
582125,painting,1
582182,scaffolding,0.2764
582182,paint_outside_items,0.7236
582222,scaffolding,0.268
582222,lacquering,0.732
582248,lacquering,0.0269
582248,scaffolding,0.2108
582248,exterior_painting,0.7623
582339,custom,0.337
582339,vinyl,0.663
582392,painting,1
582444,parquet,1
582522,scaffolding,0.1013
582522,paint_outside_items,0.16
582522,lacquering,0.7387
582634,laminate,0.0093
582634,painting,0.0311
582634,custom,0.2447
582634,vinyl,0.7149
582653,painting,1
582788,custom,0.0421
582788,painting,0.9579
582926,wallpapering,0.0283
582926,lacquering,0.3784
582926,painting,0.5933
583044,lacquering,0.3145
583044,painting,0.6854
583052,painting,1
583120,painting,1
583121,wallpapering,1
583173,wallpapering,0.0791
583173,painting,0.9209
583256,laminate,1
583262,custom,0.109
583262,constructional_plastering,0.4243
583262,painting,0.4666
583354,laminate,1
583403,wallpapering,0.0461
583403,lacquering,0.4663
583403,painting,0.4876
583493,painting,1
583511,painting,0.4257
583511,lacquering,0.5743
583653,laminate,1
583825,lacquering,0.3783
583825,painting,0.6217
583994,painting,1
584016,painting,1
584052,custom,0.3522
584052,carpet,0.6479
584117,lacquering,0.0464
584117,custom,0.0889
584117,painting,0.8647
584193,scaffolding,0.0995
584193,exterior_painting,0.9005
584294,vinyl,1
584320,parquet,0.1842
584320,painting,0.8158
584404,painting,0.1913
584404,dry_walling,0.2338
584404,plastering,0.5749
584722,painting,0.3237
584722,parquet,0.6763
584896,vinyl,1
585000,wallpapering,0.33
585000,painting,0.67
585088,laminate,1
585194,plastering,1
585257,constructional_plastering,0.4364
585257,painting,0.5636
585436,painting,1
585549,scaffolding,0.0408
585549,paint_outside_items,0.1205
585549,lacquering,0.3501
585549,custom,0.4887
585565,lacquering,1
585648,parquet,1
585712,parquet,1
585792,painting,1
585819,painting,0.9999
585834,exterior_plastering,1
585904,painting,1
585940,carpet,1
585984,exterior_plastering,1
585985,parquet,1
586010,painting,0.3974
586010,parquet,0.6026
586045,laminate,1
586050,parquet,-2.77555756156289e-17
586050,laminate,1
586090,lacquering,0.0924
586090,laminate,0.1527
586090,plastering,0.1783
586090,painting,0.5766
586218,parquet,1
586256,painting,1
586446,scaffolding,0.2433
586446,lacquering,0.7567
586447,painting,1
586538,painting,1
586766,exterior_painting,1
586792,custom,0.0108
586792,laminate,0.9892
586800,pvc,0.2297
586800,laminate,0.7704
586864,painting,1
586951,parquet,1
587008,painting,0.4772
587008,constructional_plastering,0.5228
587009,painting,1
587173,laminate,0.1331
587173,dry_walling,0.8669
587206,painting,1
587235,parquet,1
587261,laminate,1
587303,constructional_plastering,2.77555756156289e-17
587303,lacquering,0
587303,painting,1
587394,custom,0.0711
587394,wall_tiling,0.1165
587394,painting,0.2544
587394,floor_tiling,0.5581
587422,wall_tiling,0.0285
587422,lacquering,0.2248
587422,constructional_plastering,0.2972
587422,painting,0.4495
587524,painting,1
587562,custom,0.0672
587562,constructional_plastering,0.9329
587682,wallpapering,0.0598
587682,painting,0.9402
587756,painting,0.2468
587756,wallpapering,0.7532
587785,lacquering,0.2402
587785,painting,0.7598
587799,painting,1
587868,lacquering,0.1201
587868,painting,0.2712
587868,laminate,0.6088
587912,scaffolding,0.095
587912,exterior_painting,0.1861
587912,exterior_plastering,0.719
588076,painting,1
588078,custom,1.0001
588082,painting,0.0834
588082,wallpapering,0.1359
588082,floor_tiling,0.7807
588328,custom,0
588328,painting,1
588329,parquet,1
588415,floor_tiling,0
588415,lacquering,0.2789
588415,custom,0.3342
588415,painting,0.3869
588466,lacquering,-7.54604712049911e-17
588466,scaffolding,0
588466,paint_outside_items,0
588466,painting,1
588505,laminate,1
588524,laminate,1
588558,dry_walling,0.0947
588558,painting,0.2777
588558,wallpapering,0.6276
588682,painting,1
588736,painting,1
588741,painting,1
588747,custom,0.0494
588747,scaffolding,0.1703
588747,paint_outside_items,0.2248
588747,lacquering,0.5555
588775,painting,1
588846,parquet,1
588889,painting,1
588907,painting,0.0758
588907,wallpapering,0.9242
588937,dry_walling,0.0763
588937,painting,0.9237
589000,lacquering,1
589019,painting,1
589039,painting,1
589054,lacquering,0.9999
589061,scaffolding,0.0985
589061,paint_outside_items,0.2306
589061,lacquering,0.671
589067,wallpapering,0.0382
589067,dry_walling,0.4459
589067,painting,0.5159
589068,custom,1
589076,scaffolding,0.3162
589076,lacquering,0.6838
589090,scaffolding,0.1089
589090,paint_outside_items,0.1609
589090,lacquering,0.7303
589152,scaffolding,0.284
589152,lacquering,0.7161
589162,dry_walling,1
589175,painting,1
589196,painting,1
589292,painting,1
589310,custom,0.287
589310,painting,0.713
589410,painting,1
589565,parquet,1
589580,laminate,1
589648,custom,1
589780,wallpapering,0.2397
589780,painting,0.7603
589842,painting,1
589872,painting,1
589913,custom,0.3545
589913,exterior_painting,0.6455
590040,scaffolding,0.3404
590040,lacquering,0.6596
590070,scaffolding,0
590070,painting,0.1923
590070,exterior_painting,0.2706
590070,custom,0.5371
590113,painting,0.3477
590113,wallpapering,0.6523
590130,lacquering,0.1072
590130,parquet,0.8928
590247,lacquering,1
590315,painting,1
590329,painting,0.4811
590329,custom,0.5189
590627,painting,1
590890,custom,0.0174
590890,scaffolding,0.2312
590890,exterior_painting,0.7514
590947,lacquering,1
590959,scaffolding,0
590959,painting,0.394
590959,exterior_painting,0.6061
591095,parquet,1.0001
591350,painting,1
591566,painting,1
591802,laminate,1
591845,painting,1
592178,painting,1.0001
592266,painting,1
592279,painting,0.3775
592279,wallpapering,0.6225
592374,constructional_plastering,0
592374,custom,1
592394,lacquering,1
592477,lacquering,0.2207
592477,painting,0.7793
592525,painting,1
592541,painting,1
592546,pvc,1
592552,vinyl,1
592602,lacquering,0.0763
592602,scaffolding,0.1657
592602,custom,0.758
592654,lacquering,1
592665,painting,1
592971,scaffolding,0.2156
592971,lacquering,0.3542
592971,paint_outside_items,0.4302
592984,custom,0.0253
592984,constructional_plastering,0.4535
592984,dry_walling,0.5212
593089,painting,1
593121,painting,0.4793
593121,constructional_plastering,0.5207
593131,painting,1
593189,laminate,1
593196,wallpapering,0.0701
593196,painting,0.9299
593290,painting,1
593317,vinyl,0.3874
593317,custom,0.6127
593391,lacquering,1
593424,laminate,0.3392
593424,wallpapering,0.6608
593490,painting,0.0409
593490,custom,0.062
593490,wallpapering,0.2738
593490,dry_walling,0.2845
593490,vinyl,0.3388
593520,parquet,1
593602,scaffolding,0.2142
593602,lacquering,0.7858
593811,laminate,1
593845,laminate,0.2259
593845,painting,0.3689
593845,wallpapering,0.4052
593864,constructional_plastering,1
593925,painting,1
593968,parquet,1
593975,wallpapering,0.047
593975,parquet,0.3022
593975,laminate,0.3192
593975,painting,0.3316
594014,painting,1
594074,painting,0.3062
594074,wallpapering,0.6938
594172,constructional_plastering,1
594177,painting,0.3892
594177,laminate,0.6108
594194,paint_outside_items,0.1129
594194,lacquering,0.8872
594317,custom,0.1194
594317,constructional_plastering,0.8806
594582,parquet,1
594601,lacquering,0.4987
594601,painting,0.5014
594602,lacquering,1
594627,wallpapering,0.0409
594627,scaffolding,0.084
594627,constructional_plastering,0.1604
594627,painting,0.7147
594666,lacquering,0.2306
594666,scaffolding,0.2896
594666,custom,0.4798
594776,custom,0.0576
594776,scaffolding,0.175
594776,lacquering,0.7674
594822,painting,0.1146
594822,wallpapering,0.8854
594963,painting,1
594983,parquet,0.2572
594983,painting,0.2877
594983,wallpapering,0.4551
595005,lacquering,1
595115,constructional_plastering,1
595117,constructional_plastering,1
595145,painting,1
595148,constructional_plastering,1
595234,wallpapering,0.2657
595234,painting,0.7343
595367,scaffolding,0
595367,painting,0.2354
595367,lacquering,0.3681
595367,custom,0.3963
595575,parquet,1
595674,wallpapering,0.4842
595674,painting,0.5159
595845,wallpapering,0.3984
595845,painting,0.6016
595868,painting,1
596006,painting,1
596164,paint_outside_items,0.0237
596164,lacquering,0.9763
596187,constructional_plastering,0.0482
596187,painting,0.9518
596315,painting,1
596491,painting,1
596544,painting,0.1657
596544,constructional_plastering,0.8343
596624,painting,0.0332
596624,laminate,0.9668
596658,scaffolding,0.111
596658,painting,0.2146
596658,paint_outside_items,0.323
596658,lacquering,0.3513
596674,lacquering,0.1561
596674,painting,0.2788
596674,constructional_plastering,0.5651
596737,parquet,1
596763,painting,1
596768,lacquering,1
596840,custom,0.0819
596840,painting,0.3924
596840,wallpapering,0.5257
596916,custom,1
596967,painting,1
597042,custom,1
597172,vinyl,1
597492,painting,0.2334
597492,parquet,0.7666
597495,exterior_painting,0.4428
597495,exterior_plastering,0.5572
597571,custom,0.1525
597571,constructional_plastering,0.8475
597578,paint_outside_items,0.0789
597578,scaffolding,0.1995
597578,lacquering,0.7216
597765,painting,1
597941,parquet,1
597998,painting,1
598036,painting,1
598063,scaffolding,0.3166
598063,lacquering,0.6835
598237,painting,1
598400,custom,1
598418,painting,0.2407
598418,wallpapering,0.7593
598510,custom,0.3568
598510,constructional_plastering,0.6432
598540,laminate,0.2693
598540,wallpapering,0.7307
598563,painting,0.3121
598563,laminate,0.3373
598563,wallpapering,0.3506
598692,scaffolding,0.1056
598692,custom,0.2848
598692,lacquering,0.6096
598728,painting,1
598762,painting,1
598832,scaffolding,0.2564
598832,lacquering,0.7436
598925,painting,1
598949,exterior_painting,1
598981,painting,1
598991,wallpapering,1
599013,wallpapering,1
599021,wallpapering,1
599167,painting,1
599305,wallpapering,1
599327,painting,1
599357,painting,0.1528
599357,wallpapering,0.3209
599357,vinyl,0.5263
599452,dry_walling,1
599520,scaffolding,0.391
599520,exterior_painting,0.609
599588,vinyl,1
599626,painting,1
599645,painting,1
599857,painting,0.3646
599857,constructional_plastering,0.6354
599938,painting,1
600077,scaffolding,0.169
600077,paint_outside_items,0.1857
